Date,Open,High,Low,Close,Volume
2018-05-09,0.813392997,0.819968998,0.770299971,0.802043021,611574976
2018-05-10,0.803211987,0.808914006,0.757341981,0.758237004,399324000
2018-05-11,0.756578028,0.761326015,0.656026006,0.684948027,991409024
2018-05-12,0.685772002,0.714918017,0.639770985,0.696735024,596684992
2018-05-13,0.69808501,0.758976996,0.680971026,0.745747983,532488000
2018-05-14,0.744701028,0.756982982,0.707692981,0.740898013,613462016
2018-05-15,0.738937974,0.75226903,0.692667007,0.698588014,422980000
2018-05-16,0.695919991,0.714080989,0.669438004,0.714080989,429641984
2018-05-17,0.713388026,0.714618027,0.661212981,0.667309999,337999008
2018-05-18,0.665400028,0.685625017,0.65338999,0.680293977,344944000
2018-05-19,0.680759013,0.690450013,0.665895998,0.67671299,249039008
2018-05-20,0.677258015,0.704613984,0.67334801,0.700244009,275614016
2018-05-21,0.700441003,0.703050971,0.676203012,0.681586981,250480992
2018-05-22,0.68215102,0.682932973,0.644587994,0.645567,234712992
